customer_id,age,gender,country,price_sensitivity,quality_expectations,loyalty_propensity,spontaneity,social_orientation,income_level,travel_frequency
CUST-001056,61,Male,Portugal,0.298,0.825,0.841,0.349,2,1,12
CUST-001057,30,Female,Switzerland,0.844,0.359,0.284,0.77,2,0,2
CUST-001058,30,Male,Niue,0.828,0.413,0.243,0.741,2,0,3
CUST-001059,23,Female,Ecuador,0.808,0.269,0.213,0.864,2,0,3
CUST-001060,38,Male,Bosnia and Herzegovina,0.436,0.615,0.491,0.556,2,0.62,3
CUST-001061,47,Female,Qatar,0.301,0.766,0.605,0.256,1,0.968,10
CUST-001062,53,Female,Sierra Leone,0.217,0.904,0.833,0.263,1,1,12
CUST-001063,41,Female,Gabon,0.471,0.676,0.573,0.431,1,0.676,4
CUST-001064,44,Male,Thailand,0.305,0.72,0.811,0.395,1,0.912,9
CUST-001065,27,Female,Poland,0.932,0.365,0.15,0.649,1,0,3
CUST-001066,42,Female,Netherlands Antilles,0.554,0.505,0.576,0.589,1,0.429,6
CUST-001067,22,Male,Sri Lanka,0.886,0.385,0.195,0.734,1,0,3
CUST-001068,51,Female,British Indian Ocean Territory (Chagos Archipelago),0.218,0.775,0.942,0.227,1,1,7
CUST-001069,51,Male,South Africa,0.198,0.871,0.887,0.179,1,1,7
CUST-001070,37,Female,Mongolia,0.372,0.651,0.628,0.314,0,0.795,14
CUST-001071,48,Male,Slovenia,0.471,0.671,0.836,0.409,1,0.769,12
CUST-001072,31,Other,Armenia,0.417,0.629,0.478,0.494,2,0.646,8
CUST-001073,38,Female,Guatemala,0.409,0.669,0.435,0.402,1,0.699,4
CUST-001074,29,Female,Martinique,0.715,0.401,0.317,0.798,1,0,5
CUST-001075,40,Male,Japan,0.335,0.704,0.638,0.402,0,0.877,13
CUST-001076,42,Female,Panama,0.557,0.506,0.441,0.481,2,0.429,5
CUST-001077,37,Male,Heard Island and McDonald Islands,0.557,0.566,0.578,0.407,1,0.501,6
CUST-001078,22,Female,Bangladesh,0.891,0.381,0.142,0.63,1,0,3
CUST-001079,34,Male,Madagascar,0.517,0.694,0.516,0.283,3,0.574,3
CUST-001080,41,Female,Oman,0.527,0.562,0.494,0.581,1,0.511,5
CUST-001081,62,Male,Guam,0.223,0.893,0.819,0.287,1,1,7
CUST-001082,52,Female,American Samoa,0.261,0.779,0.865,0.286,2,1,8
CUST-001083,31,Male,Thailand,0.757,0.246,0.265,0.699,1,0,4
CUST-001084,40,Female,Italy,0.466,0.575,0.429,0.547,1,0.557,8
CUST-001085,57,Female,Swaziland,0.259,0.946,0.704,0.259,1,1,7
CUST-001086,34,Male,Liechtenstein,0.514,0.597,0.469,0.526,2,0.559,6
CUST-001087,51,Male,Botswana,0.153,0.838,0.886,0.264,2,1,8
CUST-001088,37,Male,Jersey,0.702,0.597,0.537,0.333,3,0.366,6
CUST-001089,53,Male,Guyana,0.173,0.878,0.941,0.132,1,1,9
CUST-001090,41,Male,North Macedonia,0.51,0.559,0.575,0.461,2,0.516,7
CUST-001091,37,Other,Uganda,0.494,0.637,0.805,0.421,0,0.717,10
CUST-001092,42,Female,Switzerland,0.34,0.749,0.731,0.395,0,0.929,13
CUST-001093,39,Female,Kuwait,0.749,0.533,0.44,0.336,2,0.265,3
CUST-001094,45,Female,Russian Federation,0.57,0.692,0.637,0.259,3,0.545,5
CUST-001095,59,Male,Cape Verde,0.244,0.81,0.719,0.277,2,1,7
CUST-001096,34,Male,Jordan,0.603,0.529,0.606,0.353,2,0.333,5
CUST-001097,24,Female,Christmas Island,0.798,0.248,0.309,0.621,1,0,3
CUST-001098,47,Male,Saint Martin,0.448,0.789,0.638,0.311,1,0.923,13
CUST-001099,35,Female,Mali,0.404,0.705,0.793,0.35,0,0.844,15
CUST-001100,32,Female,Pakistan,0.508,0.622,0.431,0.576,2,0.592,5
CUST-001101,36,Male,Faroe Islands,0.478,0.623,0.717,0.346,1,0.708,12
CUST-001102,39,Female,Nicaragua,0.522,0.646,0.64,0.373,2,0.515,5
CUST-001103,41,Female,Sri Lanka,0.486,0.511,0.421,0.554,2,0.47,5
CUST-001104,65,Female,Uruguay,0.184,0.917,0.946,0.121,1,1,11
CUST-001105,50,Male,Mauritania,0.399,0.718,0.766,0.226,1,0.862,14
CUST-001106,64,Female,Singapore,0.285,0.827,0.85,0.248,1,1,10
CUST-001107,35,Male,Liberia,0.691,0.572,0.568,0.381,3,0.341,5
CUST-001108,46,Male,Lao People's Democratic Republic,0.258,0.92,0.843,0.231,2,1,12
CUST-001109,45,Female,Jordan,0.506,0.613,0.406,0.389,2,0.483,4
CUST-001110,58,Female,Sweden,0.246,0.92,0.763,0.305,2,1,8
CUST-001111,39,Male,Saint Martin,0.696,0.565,0.575,0.327,2,0.33,3
CUST-001112,30,Female,Nauru,0.837,0.28,0.2,0.705,0,0,5
CUST-001113,41,Male,Ethiopia,0.47,0.608,0.561,0.593,2,0.594,5
CUST-001114,29,Female,Gibraltar,0.418,0.581,0.524,0.528,2,0.588,4
CUST-001115,32,Female,Timor-Leste,0.497,0.567,0.488,0.472,1,0.532,4
CUST-001116,42,Male,Ecuador,0.547,0.562,0.527,0.328,3,0.401,6
CUST-001117,30,Male,Switzerland,0.855,0.219,0.123,0.813,2,0,5
CUST-001118,40,Male,Vietnam,0.585,0.571,0.433,0.277,3,0.392,6
CUST-001119,37,Other,Benin,0.465,0.545,0.565,0.449,1,0.522,8
CUST-001120,26,Male,Fiji,0.756,0.374,0.155,0.863,1,0,3
CUST-001121,24,Male,Turkmenistan,0.761,0.205,0.253,0.851,1,0,3
CUST-001122,58,Male,Korea,0.204,0.83,0.844,0.326,2,1,11
CUST-001123,43,Female,Ecuador,0.496,0.761,0.666,0.293,0,0.865,13
CUST-001124,30,Male,Sao Tome and Principe,0.94,0.234,0.315,0.896,0,0,3
CUST-001125,48,Other,Kyrgyz Republic,0.257,0.851,0.819,0.178,1,1,11
CUST-001126,56,Female,Montenegro,0.229,0.861,0.946,0.216,1,1,9
CUST-001127,46,Female,New Zealand,0.609,0.691,0.443,0.312,2,0.524,4
CUST-001128,50,Female,Paraguay,0.33,0.736,0.616,0.38,1,0.919,8
CUST-001129,64,Female,Hong Kong,0.241,0.939,0.947,0.154,2,1,8
CUST-001130,41,Male,Guadeloupe,0.642,0.675,0.637,0.229,3,0.489,2
CUST-001131,37,Male,Antarctica (the territory South of 60 deg S),0.551,0.617,0.555,0.414,1,0.566,7
CUST-001132,45,Female,Lithuania,0.683,0.55,0.55,0.352,2,0.318,3
CUST-001133,22,Female,Thailand,0.824,0.23,0.122,0.884,2,0,5
CUST-001134,40,Male,Greece,0.539,0.528,0.469,0.419,2,0.464,4
CUST-001135,39,Male,Cocos (Keeling) Islands,0.45,0.518,0.452,0.44,2,0.497,8
CUST-001136,38,Male,Libyan Arab Jamahiriya,0.49,0.519,0.452,0.576,1,0.477,7
CUST-001137,33,Female,Croatia,0.524,0.5,0.646,0.203,3,0.338,5
CUST-001138,54,Male,Guinea,0.281,0.863,0.915,0.339,1,1,11
CUST-001139,37,Female,South Georgia and the South Sandwich Islands,0.507,0.695,0.419,0.537,1,0.681,7
CUST-001140,56,Female,Eritrea,0.278,0.891,0.92,0.144,1,1,12
CUST-001141,49,Male,Guam,0.308,0.708,0.84,0.435,1,0.895,12
CUST-001142,48,Male,Fiji,0.136,0.854,0.925,0.224,1,1,10
CUST-001143,55,Female,Turkmenistan,0.286,0.86,0.797,0.212,1,1,11
CUST-001144,37,Male,Nepal,0.373,0.648,0.804,0.247,1,0.791,8
CUST-001145,56,Male,Reunion,0.296,0.846,0.911,0.265,1,1,12
CUST-001146,30,Male,Turkmenistan,0.864,0.428,0.241,0.811,2,0,5
CUST-001147,38,Male,Falkland Islands (Malvinas),0.534,0.653,0.473,0.325,3,0.516,5
CUST-001148,47,Male,Moldova,0.305,0.621,0.74,0.352,1,0.793,15
CUST-001149,40,Female,Algeria,0.554,0.64,0.506,0.408,1,0.591,5
CUST-001150,42,Female,Maldives,0.58,0.609,0.528,0.548,1,0.54,3
CUST-001151,44,Male,Yemen,0.37,0.708,0.806,0.371,1,0.864,10
CUST-001152,30,Male,Comoros,0.875,0.428,0.125,0.885,0,0,4
CUST-001153,29,Female,Belize,0.499,0.614,0.523,0.409,2,0.588,4
CUST-001154,38,Female,Dominican Republic,0.301,0.648,0.803,0.408,0,0.827,14
CUST-001155,42,Male,Saint Helena,0.468,0.609,0.635,0.262,1,0.697,14
CUST-001156,38,Female,Ireland,0.573,0.625,0.441,0.576,2,0.564,6
CUST-001157,35,Male,Liechtenstein,0.383,0.656,0.825,0.404,1,0.795,12
CUST-001158,31,Male,Moldova,0.873,0.21,0.292,0.639,2,0,3
CUST-001159,34,Female,Senegal,0.529,0.68,0.522,0.237,3,0.552,3
CUST-001160,43,Female,Dominican Republic,0.443,0.739,0.671,0.272,1,0.865,9
CUST-001161,40,Male,Portugal,0.565,0.677,0.59,0.511,2,0.63,4
CUST-001162,39,Female,Lebanon,0.307,0.696,0.628,0.21,1,0.881,10
CUST-001163,34,Female,Oman,0.702,0.548,0.554,0.288,2,0.307,5
CUST-001164,33,Female,Rwanda,0.626,0.695,0.592,0.345,2,0.521,6
CUST-001165,35,Female,Liechtenstein,0.368,0.79,0.83,0.288,0,0.964,8
CUST-001166,34,Male,Kiribati,0.589,0.601,0.445,0.525,2,0.527,8
CUST-001167,29,Male,Somalia,0.81,0.411,0.25,0.686,0,0,3
CUST-001168,62,Other,Andorra,0.111,0.887,0.802,0.234,1,1,11
CUST-001169,42,Male,Bermuda,0.408,0.68,0.537,0.401,1,0.713,7
CUST-001170,36,Female,French Polynesia,0.454,0.624,0.656,0.357,0,0.722,8
CUST-001171,38,Female,Cyprus,0.495,0.614,0.477,0.537,2,0.59,6
CUST-001172,39,Female,Iraq,0.653,0.569,0.647,0.291,2,0.356,5
CUST-001173,43,Male,Puerto Rico,0.572,0.646,0.641,0.278,3,0.49,3
CUST-001174,46,Female,Ecuador,0.386,0.66,0.611,0.303,0,0.799,14
CUST-001175,30,Female,Gambia,0.471,0.688,0.484,0.484,2,0.691,6
CUST-001176,57,Male,Panama,0.168,0.883,0.733,0.232,1,1,7
CUST-001177,38,Female,Mozambique,0.737,0.646,0.596,0.273,3,0.407,6
CUST-001178,48,Male,Heard Island and McDonald Islands,0.361,0.679,0.718,0.336,1,0.834,12
CUST-001179,64,Male,Lebanon,0.14,0.818,0.922,0.265,2,1,7
CUST-001180,29,Male,Micronesia,0.752,0.342,0.143,0.895,2,0,3
CUST-001181,44,Female,Marshall Islands,0.7,0.53,0.479,0.249,2,0.286,5
CUST-001182,27,Female,Guatemala,0.891,0.333,0.257,0.611,0,0,2
CUST-001183,29,Male,Jamaica,0.584,0.674,0.466,0.418,2,0.617,4
CUST-001184,36,Female,Samoa,0.577,0.513,0.556,0.263,3,0.327,5
CUST-001185,27,Female,Mexico,0.772,0.225,0.24,0.87,0,0,3
CUST-001186,28,Male,Greenland,0.928,0.302,0.24,0.789,2,0,4
CUST-001187,52,Other,Guinea,0.233,0.779,0.811,0.289,1,1,9
CUST-001188,35,Male,Reunion,0.434,0.504,0.538,0.564,2,0.488,7
CUST-001189,31,Male,Korea,0.923,0.443,0.337,0.77,1,0,2
CUST-001190,43,Male,Faroe Islands,0.534,0.56,0.498,0.23,2,0.405,4
CUST-001191,32,Female,Gambia,0.59,0.517,0.521,0.56,1,0.425,7
CUST-001192,42,Female,El Salvador,0.598,0.573,0.451,0.503,1,0.488,6
CUST-001193,45,Female,Djibouti,0.31,0.648,0.677,0.312,1,0.822,13
CUST-001194,28,Male,British Indian Ocean Territory (Chagos Archipelago),0.599,0.631,0.532,0.467,1,0.558,4
CUST-001195,64,Male,Saint Helena,0.215,0.811,0.75,0.218,2,1,6
CUST-001196,43,Female,Congo,0.367,0.761,0.813,0.396,1,0.929,13
CUST-001197,24,Female,Germany,0.88,0.338,0.222,0.68,1,0,2
CUST-001198,32,Female,British Indian Ocean Territory (Chagos Archipelago),0.915,0.424,0.106,0.639,0,0,3
CUST-001199,47,Male,Samoa,0.113,0.864,0.759,0.122,1,1,6
CUST-001200,39,Male,Mauritania,0.561,0.674,0.523,0.431,2,0.628,8
CUST-001201,42,Female,Zambia,0.526,0.524,0.576,0.24,2,0.366,3
CUST-001202,47,Female,Serbia,0.118,0.837,0.871,0.153,1,1,9
CUST-001203,45,Female,Portugal,0.339,0.764,0.777,0.324,0,0.947,15
CUST-001204,32,Female,Colombia,0.518,0.672,0.489,0.502,1,0.647,4
CUST-001205,25,Male,Congo,0.92,0.344,0.147,0.637,0,0,3
CUST-001206,50,Female,Cuba,0.251,0.796,0.799,0.309,2,1,10
CUST-001207,45,Female,Saint Vincent and the Grenadines,0.571,0.585,0.606,0.347,2,0.417,4
CUST-001208,41,Female,Liberia,0.516,0.513,0.486,0.347,3,0.357,2
CUST-001209,38,Female,Falkland Islands (Malvinas),0.543,0.502,0.549,0.418,2,0.431,8
CUST-001210,37,Female,Saint Kitts and Nevis,0.445,0.664,0.69,0.403,1,0.774,15
CUST-001211,32,Female,Namibia,0.463,0.7,0.438,0.517,1,0.708,8
CUST-001212,27,Male,Senegal,0.92,0.281,0.299,0.884,1,0,5
CUST-001213,41,Female,Malta,0.49,0.528,0.55,0.484,1,0.489,4
CUST-001214,27,Male,Nepal,0.918,0.237,0.191,0.73,2,0,3
CUST-001215,24,Female,Finland,0.746,0.224,0.198,0.645,1,0,3
CUST-001216,28,Female,Bolivia,0.432,0.666,0.571,0.456,1,0.683,6
CUST-001217,64,Female,Syrian Arab Republic,0.187,0.939,0.74,0.342,1,1,8
CUST-001218,23,Male,Congo,0.781,0.319,0.172,0.671,1,0,3
CUST-001219,28,Female,French Polynesia,0.939,0.358,0.185,0.693,2,0,5
CUST-001220,35,Female,Denmark,0.632,0.568,0.493,0.338,2,0.366,4
CUST-001221,47,Male,Guyana,0.612,0.583,0.452,0.265,2,0.394,4
CUST-001222,65,Female,Christmas Island,0.295,0.907,0.839,0.244,2,1,11
CUST-001223,38,Female,Gabon,0.741,0.656,0.543,0.382,2,0.417,3
CUST-001224,47,Female,American Samoa,0.723,0.563,0.62,0.277,2,0.314,6
CUST-001225,55,Male,Russian Federation,0.198,0.871,0.923,0.34,2,1,6
CUST-001226,46,Male,Martinique,0.548,0.654,0.578,0.273,2,0.511,5
CUST-001227,31,Male,Brunei Darussalam,0.401,0.571,0.524,0.512,2,0.585,5
CUST-001228,35,Other,Falkland Islands (Malvinas),0.521,0.607,0.565,0.529,1,0.568,5
CUST-001229,46,Female,Aruba,0.139,0.91,0.771,0.298,2,1,11
CUST-001230,32,Male,Austria,0.551,0.559,0.407,0.329,3,0.396,2
CUST-001231,46,Male,Micronesia,0.482,0.63,0.756,0.339,1,0.714,13
CUST-001232,35,Female,French Guiana,0.614,0.54,0.552,0.257,2,0.34,4
CUST-001233,28,Male,Qatar,0.574,0.611,0.474,0.463,2,0.546,7
CUST-001234,45,Female,Western Sahara,0.229,0.829,0.782,0.309,1,1,11
CUST-001235,41,Male,Brunei Darussalam,0.689,0.508,0.528,0.345,2,0.265,5
CUST-001236,23,Female,Northern Mariana Islands,0.735,0.226,0.141,0.814,0,0,4
CUST-001237,43,Male,Trinidad and Tobago,0.603,0.65,0.523,0.309,3,0.479,5
CUST-001238,49,Female,Sao Tome and Principe,0.118,0.791,0.74,0.291,2,1,7
CUST-001239,31,Male,Liechtenstein,0.537,0.505,0.529,0.539,2,0.437,3
CUST-001240,46,Male,Bosnia and Herzegovina,0.147,0.781,0.918,0.225,2,1,9
CUST-001241,44,Male,Tunisia,0.691,0.598,0.567,0.339,2,0.372,2
CUST-001242,41,Female,American Samoa,0.342,0.717,0.602,0.375,1,0.889,10
CUST-001243,57,Male,Montserrat,0.207,0.933,0.886,0.17,2,1,10
CUST-001244,44,Male,Finland,0.55,0.622,0.484,0.265,3,0.471,5
CUST-001245,35,Female,Latvia,0.613,0.589,0.642,0.334,3,0.4,3
CUST-001246,40,Male,Lesotho,0.377,0.621,0.833,0.251,1,0.757,11
CUST-001247,44,Male,Kazakhstan,0.311,0.725,0.742,0.421,1,0.915,11
CUST-001248,35,Male,Guam,0.343,0.636,0.683,0.325,1,0.792,13
CUST-001249,29,Other,Colombia,0.85,0.241,0.223,0.768,1,0,3
CUST-001250,23,Female,Austria,0.921,0.413,0.255,0.857,1,0,2
CUST-001251,26,Male,El Salvador,0.882,0.44,0.124,0.71,2,0,3
CUST-001252,48,Female,Wallis and Futuna,0.375,0.656,0.763,0.274,0,0.8,9
CUST-001253,26,Male,Tokelau,0.814,0.433,0.346,0.874,0,0,2
CUST-001254,60,Male,Lesotho,0.123,0.895,0.814,0.322,2,1,8
CUST-001255,35,Female,Brazil,0.396,0.746,0.638,0.216,1,0.898,8
CUST-001256,22,Female,Swaziland,0.908,0.303,0.343,0.773,0,0,2
CUST-001257,26,Female,Bahrain,0.88,0.251,0.167,0.801,0,0,3
CUST-001258,46,Female,Iran,0.749,0.509,0.541,0.371,3,0.236,3
CUST-001259,46,Male,Liechtenstein,0.118,0.823,0.905,0.236,2,1,11
CUST-001260,56,Female,Barbados,0.208,0.814,0.86,0.202,2,1,8
CUST-001261,49,Other,Morocco,0.453,0.63,0.768,0.422,1,0.729,13
CUST-001262,48,Male,Norfolk Island,0.351,0.628,0.831,0.361,1,0.778,10
CUST-001263,46,Male,Poland,0.284,0.947,0.736,0.185,1,1,12
CUST-001264,40,Female,Austria,0.595,0.658,0.565,0.479,2,0.592,3
CUST-001265,36,Female,Canada,0.415,0.651,0.738,0.436,0,0.774,13
CUST-001266,29,Male,Canada,0.883,0.399,0.237,0.718,2,0,5
CUST-001267,42,Female,Sudan,0.45,0.738,0.847,0.256,1,0.86,10
CUST-001268,41,Female,Mongolia,0.479,0.794,0.8,0.324,0,0.913,12
CUST-001269,42,Female,Yemen,0.361,0.642,0.76,0.438,0,0.79,8
CUST-001270,22,Male,Gabon,0.73,0.246,0.294,0.621,1,0,5
CUST-001271,48,Male,Belize,0.172,0.831,0.874,0.175,2,1,8
CUST-001272,25,Male,Egypt,0.855,0.43,0.259,0.778,2,0,5
CUST-001273,36,Female,British Indian Ocean Territory (Chagos Archipelago),0.37,0.651,0.718,0.399,0,0.796,14
CUST-001274,46,Female,Moldova,0.437,0.799,0.695,0.441,0,0.94,15
CUST-001275,40,Female,Serbia,0.521,0.645,0.579,0.384,3,0.513,5
CUST-001276,39,Male,Israel,0.521,0.594,0.465,0.511,2,0.552,4
CUST-001277,45,Male,New Caledonia,0.671,0.619,0.569,0.206,3,0.407,2
CUST-001278,36,Male,Nepal,0.455,0.613,0.56,0.507,1,0.608,5
CUST-001279,37,Male,Somalia,0.503,0.535,0.49,0.571,1,0.49,5
CUST-001280,64,Male,Niger,0.122,0.781,0.909,0.15,2,1,7
CUST-001281,45,Male,Czech Republic,0.249,0.881,0.744,0.194,2,1,7
CUST-001282,39,Male,Singapore,0.671,0.669,0.457,0.289,2,0.468,2
CUST-001283,30,Male,Mali,0.548,0.689,0.513,0.488,2,0.653,8
CUST-001284,45,Male,Hong Kong,0.631,0.639,0.559,0.221,3,0.451,2
CUST-001285,40,Male,Korea,0.676,0.513,0.422,0.376,3,0.278,5
CUST-001286,47,Female,United States of America,0.349,0.786,0.634,0.206,0,0.968,10
CUST-001287,41,Male,Kenya,0.499,0.675,0.666,0.217,0,0.76,14
CUST-001288,23,Female,French Southern Territories,0.758,0.237,0.133,0.81,0,0,4
CUST-001289,28,Female,Tokelau,0.402,0.605,0.453,0.506,2,0.625,4
CUST-001290,45,Female,Namibia,0.472,0.76,0.647,0.319,1,0.876,11
CUST-001291,48,Male,Japan,0.211,0.875,0.915,0.118,1,1,12
CUST-001292,48,Male,Gambia,0.69,0.596,0.647,0.215,2,0.37,3
CUST-001293,45,Female,Montenegro,0.59,0.545,0.466,0.212,3,0.359,2
CUST-001294,27,Female,Niger,0.707,0.368,0.333,0.717,2,0,3
CUST-001295,39,Female,Bahamas,0.496,0.69,0.502,0.481,1,0.68,4
CUST-001296,64,Female,New Zealand,0.199,0.765,0.85,0.204,1,1,11
CUST-001297,39,Female,Saint Vincent and the Grenadines,0.308,0.655,0.67,0.363,1,0.833,12
CUST-001298,41,Female,Bolivia,0.465,0.562,0.59,0.502,2,0.541,8
CUST-001299,37,Female,Yemen,0.585,0.621,0.532,0.515,2,0.553,5
CUST-001300,37,Female,Serbia,0.495,0.707,0.754,0.216,1,0.8,12
CUST-001301,41,Female,Cote d'Ivoire,0.557,0.685,0.481,0.248,2,0.544,4
CUST-001302,41,Male,Niue,0.584,0.635,0.47,0.32,2,0.47,6
CUST-001303,24,Female,Croatia,0.872,0.247,0.271,0.814,2,0,4
CUST-001304,41,Female,Estonia,0.416,0.635,0.781,0.419,0,0.753,11
CUST-001305,31,Female,Panama,0.908,0.246,0.262,0.749,0,0,5
CUST-001306,47,Female,Belgium,0.733,0.592,0.485,0.251,2,0.344,4
CUST-001307,23,Other,Cayman Islands,0.903,0.446,0.101,0.657,1,0,5
CUST-001308,35,Female,Dominican Republic,0.51,0.664,0.502,0.484,2,0.642,3
CUST-001309,34,Female,China,0.498,0.522,0.487,0.463,1,0.477,4
CUST-001310,35,Male,Micronesia,0.7,0.511,0.612,0.255,3,0.263,3
CUST-001311,40,Male,Belarus,0.549,0.585,0.408,0.532,1,0.527,3
CUST-001312,48,Male,Cayman Islands,0.225,0.805,0.807,0.158,2,1,10
CUST-001313,46,Female,Afghanistan,0.33,0.711,0.679,0.255,1,0.888,11
CUST-001314,30,Female,Ireland,0.939,0.223,0.285,0.894,1,0,5
CUST-001315,48,Male,Korea,0.269,0.794,0.815,0.141,1,1,7
CUST-001316,43,Male,Portugal,0.348,0.662,0.745,0.35,1,0.82,15
CUST-001317,38,Male,Nepal,0.712,0.582,0.511,0.23,3,0.342,6
CUST-001318,44,Male,Latvia,0.691,0.541,0.568,0.287,3,0.304,4
CUST-001319,35,Female,French Guiana,0.423,0.768,0.752,0.293,0,0.91,14
CUST-001320,24,Female,Antigua and Barbuda,0.752,0.279,0.201,0.675,1,0,3
CUST-001321,44,Female,Djibouti,0.617,0.505,0.634,0.249,2,0.297,5
CUST-001322,35,Male,France,0.369,0.676,0.723,0.381,1,0.827,9
CUST-001323,34,Male,Romania,0.446,0.573,0.599,0.496,1,0.565,4
CUST-001324,41,Female,Finland,0.496,0.673,0.79,0.222,0,0.76,9
CUST-001325,33,Male,Reunion,0.631,0.551,0.437,0.228,3,0.346,4
CUST-001326,41,Female,Tokelau,0.446,0.562,0.504,0.446,1,0.552,7
CUST-001327,33,Female,Korea,0.696,0.674,0.617,0.348,3,0.461,6
CUST-001328,35,Female,Barbados,0.579,0.547,0.562,0.439,1,0.467,3
CUST-001329,23,Male,Poland,0.896,0.333,0.295,0.766,1,0,3
CUST-001330,49,Female,Djibouti,0.137,0.907,0.781,0.143,2,1,10
CUST-001331,41,Male,Uzbekistan,0.501,0.511,0.427,0.41,1,0.463,4
CUST-001332,25,Female,Estonia,0.909,0.343,0.17,0.674,0,0,2
CUST-001333,39,Male,Solomon Islands,0.652,0.508,0.646,0.227,3,0.284,5
CUST-001334,36,Female,Somalia,0.536,0.579,0.508,0.481,2,0.527,8
CUST-001335,61,Male,Niue,0.221,0.894,0.887,0.288,2,1,7
CUST-001336,36,Female,Namibia,0.425,0.507,0.415,0.599,2,0.496,3
CUST-001337,37,Female,Panama,0.477,0.56,0.405,0.497,1,0.534,4
CUST-001338,28,Female,Spain,0.888,0.312,0.248,0.828,0,0,4
CUST-001339,47,Male,Vietnam,0.303,0.645,0.71,0.322,1,0.823,15
CUST-001340,43,Female,Congo,0.616,0.583,0.413,0.39,2,0.392,4
CUST-001341,56,Male,Jamaica,0.193,0.827,0.863,0.208,2,1,8
CUST-001342,48,Female,Brazil,0.51,0.696,0.612,0.214,3,0.58,3
CUST-001343,26,Female,Mayotte,0.741,0.448,0.136,0.813,1,0,2
CUST-001344,22,Female,Czech Republic,0.858,0.293,0.212,0.7,2,0,5
CUST-001345,56,Female,Oman,0.157,0.76,0.829,0.131,2,1,12
CUST-001346,47,Male,Canada,0.628,0.633,0.537,0.35,2,0.446,3
CUST-001347,42,Female,United States of America,0.466,0.643,0.546,0.527,1,0.638,4
CUST-001348,51,Male,Ethiopia,0.177,0.829,0.71,0.176,1,1,7
CUST-001349,48,Female,Sweden,0.384,0.765,0.638,0.337,1,0.926,11
CUST-001350,28,Other,Cambodia,0.433,0.507,0.545,0.557,1,0.493,6
CUST-001351,40,Female,Barbados,0.399,0.616,0.715,0.425,1,0.74,15
CUST-001352,40,Female,Bahamas,0.637,0.68,0.586,0.326,3,0.498,6
CUST-001353,36,Female,Chad,0.709,0.618,0.571,0.361,2,0.387,3
CUST-001354,32,Male,Somalia,0.568,0.688,0.475,0.395,3,0.542,2
CUST-001355,63,Male,Gambia,0.273,0.771,0.737,0.156,1,1,7
CUST-001356,59,Female,Nepal,0.285,0.889,0.826,0.203,2,1,9
CUST-001357,63,Male,San Marino,0.116,0.782,0.82,0.332,1,1,12
CUST-001358,42,Female,Sweden,0.514,0.581,0.508,0.283,2,0.44,4
CUST-001359,43,Male,Montenegro,0.559,0.676,0.523,0.392,2,0.532,5
CUST-001360,34,Female,Uruguay,0.457,0.622,0.433,0.432,2,0.618,7
CUST-001361,28,Female,France,0.725,0.221,0.284,0.645,1,0,5
CUST-001362,37,Female,Kazakhstan,0.459,0.739,0.638,0.213,1,0.858,10
CUST-001363,28,Male,British Virgin Islands,0.597,0.573,0.537,0.565,2,0.49,8
CUST-001364,34,Male,Lao People's Democratic Republic,0.723,0.566,0.41,0.317,2,0.318,6
CUST-001365,45,Female,Portugal,0.138,0.784,0.798,0.348,1,1,8
CUST-001366,44,Female,Gabon,0.405,0.766,0.671,0.216,1,0.917,10
CUST-001367,32,Female,Reunion,0.829,0.324,0.156,0.685,1,0,4
CUST-001368,32,Male,Iraq,0.818,0.313,0.338,0.692,2,0,5
CUST-001369,28,Female,Western Sahara,0.759,0.446,0.177,0.698,0,0,5
CUST-001370,36,Female,Faroe Islands,0.509,0.512,0.619,0.23,3,0.359,3
CUST-001371,24,Female,Macao,0.771,0.283,0.18,0.672,1,0,5
CUST-001372,48,Male,Mauritius,0.429,0.789,0.738,0.347,0,0.932,15
CUST-001373,38,Male,Lithuania,0.431,0.538,0.413,0.406,2,0.53,6
CUST-001374,24,Female,Kazakhstan,0.816,0.442,0.296,0.859,1,0,3
CUST-001375,41,Male,Belgium,0.593,0.584,0.463,0.583,1,0.505,3
CUST-001376,40,Female,Netherlands Antilles,0.383,0.697,0.847,0.237,0,0.845,11
CUST-001377,48,Female,Armenia,0.739,0.681,0.58,0.284,2,0.448,4
CUST-001378,55,Female,Tuvalu,0.175,0.751,0.821,0.306,1,1,7
CUST-001379,30,Male,Jersey,0.532,0.647,0.501,0.506,1,0.611,6
CUST-001380,22,Male,Saint Pierre and Miquelon,0.88,0.337,0.235,0.827,0,0,4
CUST-001381,55,Male,Gibraltar,0.218,0.943,0.716,0.307,2,1,9
CUST-001382,42,Female,Netherlands,0.514,0.685,0.567,0.445,2,0.664,5
CUST-001383,65,Female,El Salvador,0.263,0.884,0.845,0.199,1,1,10
CUST-001384,25,Male,Anguilla,0.938,0.312,0.199,0.729,0,0,4
CUST-001385,48,Male,Bermuda,0.474,0.747,0.792,0.397,0,0.859,15
CUST-001386,31,Male,Denmark,0.865,0.272,0.129,0.67,1,0,4
CUST-001387,50,Female,Peru,0.14,0.887,0.72,0.262,2,1,6
CUST-001388,48,Male,Taiwan,0.25,0.802,0.864,0.268,2,1,7
CUST-001389,42,Male,Tokelau,0.546,0.572,0.553,0.458,1,0.514,3
CUST-001390,39,Female,Morocco,0.471,0.601,0.66,0.395,1,0.685,10
