booking_id,customer_id,hotel_id,hotel_name,hotel_region,booking_date,check_in_date,check_out_date,nights_stay,lead_time_days,guest_type,num_guests,room_type,total_amount,avg_daily_rate,season,loyalty_tier,booking_channel,payment_type,is_cancelled,special_request,promotion_applied,purpose_of_visit,customer_age,customer_gender
BKG-0004497,CUST-001743,H004,Cinnamon Bentota Beach,South Coast,4/5/2025,5/13/2025,5/15/2025,2,38,Family,3,Standard,224.88,112.44,Off-Peak,None,Walk-in,Card,0,None,1,Leisure,40,Female
BKG-0004498,CUST-001271,H002,Cinnamon Lakeside Colombo,Colombo,8/30/2025,12/3/2025,12/10/2025,7,95,Family,3,Deluxe,1709.19,244.17,Shoulder,Gold,Travel Agent,Card,0,Sea View,0,Business,48,Male
BKG-0004499,CUST-000745,H001,Cinnamon Grand Colombo,Colombo,3/13/2025,5/24/2025,5/29/2025,5,72,Solo,1,Deluxe,2002.5,400.5,Holiday,Platinum,Travel Agent,Cash,0,None,0,Event,36,Female
BKG-0004500,CUST-000890,H006,Cinnamon Citadel Kandy,Kandy,2/26/2025,4/5/2025,4/6/2025,1,38,Family,3,Standard,87.58,87.58,Off-Peak,None,Travel Agent,Online,0,None,1,Leisure,22,Female
BKG-0004501,CUST-000615,H005,Cinnamon Bey Beruwala,West Coast,2/7/2025,3/19/2025,3/20/2025,1,40,Couple,2,Standard,171.75,171.75,Holiday,None,Website,Card,0,None,1,Leisure,26,Male
BKG-0004502,CUST-002278,H003,Cinnamon Red Colombo,Colombo,7/18/2025,8/23/2025,8/26/2025,3,36,Couple,2,Standard,239.94,79.98,Off-Peak,None,Website,Card,0,None,1,Leisure,32,Male
BKG-0004503,CUST-000946,H007,Cinnamon Wild Yala,Safari,3/21/2026,5/20/2026,5/22/2026,2,60,Family,5,Family Room,444,222,Off-Peak,None,Website,Card,0,None,0,Business,38,Male
BKG-0004504,CUST-003974,H003,Cinnamon Red Colombo,Colombo,1/17/2026,2/8/2026,2/9/2026,1,22,Family,3,Standard,161.68,161.68,Holiday,Silver,Mobile App,Card,0,None,0,Business,32,Male
BKG-0004505,CUST-001248,H001,Cinnamon Grand Colombo,Colombo,1/13/2025,4/18/2025,4/25/2025,7,95,Couple,2,Suite,2952.25,421.75,Shoulder,Platinum,Travel Agent,Online,0,Extra Bed,0,Business,35,Male
BKG-0004506,CUST-003449,H006,Cinnamon Citadel Kandy,Kandy,2/16/2025,3/22/2025,3/24/2025,2,34,Family,3,Standard,216.1,108.05,Shoulder,None,Mobile App,Card,0,Extra Bed,1,Leisure,28,Male
BKG-0004507,CUST-001780,H005,Cinnamon Bey Beruwala,West Coast,1/9/2025,3/9/2025,3/10/2025,1,59,Group,8,Family Room,170.19,170.19,Off-Peak,Silver,Mobile App,Online,0,None,0,Adventure,32,Male
BKG-0004508,CUST-002217,H005,Cinnamon Bey Beruwala,West Coast,2/9/2026,4/2/2026,4/4/2026,2,52,Couple,2,Deluxe,308.66,154.33,Shoulder,Silver,Mobile App,Online,0,None,1,Business,39,Female
BKG-0004509,CUST-002595,H003,Cinnamon Red Colombo,Colombo,3/1/2026,3/31/2026,4/2/2026,2,30,Solo,1,Standard,323.54,161.77,Holiday,None,Website,Card,0,None,0,Leisure,28,Male
BKG-0004510,CUST-004963,H006,Cinnamon Citadel Kandy,Kandy,2/7/2025,2/12/2025,2/13/2025,1,5,Solo,1,Standard,125,125,Shoulder,None,Mobile App,Cash,0,None,0,Adventure,28,Female
BKG-0004511,CUST-001981,H002,Cinnamon Lakeside Colombo,Colombo,1/5/2026,3/10/2026,3/17/2026,7,64,Couple,2,Deluxe,2532.11,361.73,Holiday,Gold,Website,Cash,0,Late Check-in,0,Business,45,Female
BKG-0004512,CUST-004662,H002,Cinnamon Lakeside Colombo,Colombo,11/14/2025,1/16/2026,1/21/2026,5,63,Solo,1,Suite,1930.35,386.07,Shoulder,Gold,Travel Agent,Card,0,None,0,Business,43,Male
BKG-0004513,CUST-002946,H003,Cinnamon Red Colombo,Colombo,9/14/2025,10/2/2025,10/3/2025,1,18,Couple,2,Standard,141.63,141.63,Holiday,None,Travel Agent,Online,0,None,1,Leisure,31,Female
BKG-0004514,CUST-001992,H002,Cinnamon Lakeside Colombo,Colombo,5/7/2025,8/9/2025,8/15/2025,6,94,Couple,2,Deluxe,1263.72,210.62,Off-Peak,Platinum,Website,Cash,1,High Floor,0,Leisure,42,Male
BKG-0004515,CUST-001033,H002,Cinnamon Lakeside Colombo,Colombo,3/1/2026,4/25/2026,4/30/2026,5,55,Couple,2,Suite,1757.55,351.51,Off-Peak,Platinum,Travel Agent,Cash,0,Sea View,0,Leisure,61,Male
BKG-0004516,CUST-000788,H001,Cinnamon Grand Colombo,Colombo,7/8/2025,9/6/2025,9/10/2025,4,60,Solo,1,Suite,1725.28,431.32,Shoulder,Gold,Website,Cash,0,None,0,Leisure,48,Male
BKG-0004517,CUST-000315,H001,Cinnamon Grand Colombo,Colombo,10/4/2025,12/12/2025,12/16/2025,4,69,Couple,2,Suite,1274,318.5,Off-Peak,Gold,Travel Agent,Card,0,Late Check-in,1,Culture,55,Female
BKG-0004518,CUST-001580,H006,Cinnamon Citadel Kandy,Kandy,7/23/2025,8/20/2025,8/21/2025,1,28,Family,5,Family Room,146.59,146.59,Off-Peak,None,Mobile App,Online,0,None,1,Business,24,Female
BKG-0004519,CUST-000111,H006,Cinnamon Citadel Kandy,Kandy,4/14/2026,6/13/2026,6/14/2026,1,60,Couple,2,Standard,152.34,152.34,Holiday,None,Website,Online,0,Extra Bed,1,Leisure,310,Female
BKG-0004520,CUST-003838,H004,Cinnamon Bentota Beach,South Coast,12/4/2025,2/17/2026,2/21/2026,4,75,Group,6,Family Room,914.92,228.73,Shoulder,None,Mobile App,Card,0,None,0,Business,36,Male
BKG-0004521,CUST-002826,H001,Cinnamon Grand Colombo,Colombo,5/19/2025,8/17/2025,8/21/2025,4,90,Couple,2,Suite,2372,593,Peak,Platinum,Mobile App,Card,0,Quiet Room,0,Relaxation,57,Male
BKG-0004522,CUST-001026,H001,Cinnamon Grand Colombo,Colombo,4/18/2026,7/20/2026,7/25/2026,5,93,Couple,2,Suite,1610.7,322.14,Off-Peak,Gold,Mobile App,Card,0,Quiet Room,1,Leisure,50,Female
BKG-0004523,CUST-002095,H006,Cinnamon Citadel Kandy,Kandy,3/19/2026,4/11/2026,4/12/2026,1,23,Couple,2,Standard,106.95,106.95,Off-Peak,None,Mobile App,Online,0,None,0,Leisure,30,Female
BKG-0004524,CUST-004099,H001,Cinnamon Grand Colombo,Colombo,1/16/2026,4/27/2026,5/5/2026,8,101,Family,4,Deluxe,2490.08,311.26,Peak,Platinum,Website,Cash,0,Late Check-in,1,Leisure,53,Male
BKG-0004525,CUST-003459,H006,Cinnamon Citadel Kandy,Kandy,2/26/2025,3/15/2025,3/17/2025,2,17,Couple,2,Standard,335.28,167.64,Peak,Silver,Mobile App,Online,0,None,0,Leisure,34,Male
BKG-0004526,CUST-003790,H001,Cinnamon Grand Colombo,Colombo,4/19/2026,6/26/2026,7/3/2026,7,68,Solo,1,Suite,2612.75,373.25,Off-Peak,Gold,Travel Agent,Card,0,None,0,Event,48,Male
BKG-0004527,CUST-004832,H001,Cinnamon Grand Colombo,Colombo,3/27/2025,5/29/2025,6/1/2025,3,63,Solo,1,Deluxe,1257.42,419.14,Holiday,Gold,Travel Agent,Card,0,None,0,Event,49,Male
BKG-0004528,CUST-001636,H003,Cinnamon Red Colombo,Colombo,7/31/2025,10/26/2025,10/28/2025,2,87,Group,7,Family Room,311.6,155.8,Off-Peak,None,Website,Online,0,None,0,Business,45,Female
BKG-0004529,CUST-002080,H003,Cinnamon Red Colombo,Colombo,4/12/2026,6/13/2026,6/16/2026,3,62,Couple,2,Standard,326.13,108.71,Shoulder,Silver,Mobile App,Cash,0,None,0,Leisure,28,Female
BKG-0004530,CUST-000561,H002,Cinnamon Lakeside Colombo,Colombo,11/27/2025,2/14/2026,2/19/2026,5,79,Couple,2,Deluxe,1535.4,307.08,Peak,Platinum,Website,Card,0,High Floor,0,Leisure,60,Male
BKG-0004531,CUST-003111,H007,Cinnamon Wild Yala,Safari,4/26/2025,7/6/2025,7/8/2025,2,71,Group,6,Family Room,553.64,276.82,Peak,None,Website,Online,0,None,1,Business,41,Male
BKG-0004532,CUST-001461,H003,Cinnamon Red Colombo,Colombo,7/8/2025,8/17/2025,8/19/2025,2,40,Couple,2,Standard,183.82,91.91,Shoulder,None,Mobile App,Cash,0,None,1,Adventure,28,Female
BKG-0004533,CUST-001638,H002,Cinnamon Lakeside Colombo,Colombo,3/4/2025,5/30/2025,6/4/2025,5,87,Couple,2,Suite,2843.95,568.79,Holiday,Platinum,Mobile App,Online,0,High Floor,0,Business,48,Male
BKG-0004534,CUST-004522,H001,Cinnamon Grand Colombo,Colombo,1/16/2026,3/28/2026,4/6/2026,9,71,Family,5,Family Room,2975.49,330.61,Shoulder,Gold,Mobile App,Cash,0,Quiet Room,0,Business,50,Male
BKG-0004535,CUST-003055,H002,Cinnamon Lakeside Colombo,Colombo,1/27/2026,3/25/2026,3/30/2026,5,57,Solo,1,Deluxe,1637.5,327.5,Peak,Platinum,Website,Online,0,None,0,Event,42,Female
BKG-0004536,CUST-002679,H006,Cinnamon Citadel Kandy,Kandy,11/18/2024,2/4/2025,2/7/2025,3,78,Group,8,Family Room,492.12,164.04,Off-Peak,None,Mobile App,Card,0,Extra Bed,0,Leisure,34,Female
BKG-0004537,CUST-002149,H006,Cinnamon Citadel Kandy,Kandy,3/28/2025,4/2/2025,4/4/2025,2,5,Family,4,Standard,314.54,157.27,Holiday,None,Travel Agent,Card,0,None,1,Adventure,26,Female
BKG-0004538,CUST-000424,H006,Cinnamon Citadel Kandy,Kandy,10/10/2025,10/10/2025,10/11/2025,1,0,Family,4,Standard,129.52,129.52,Shoulder,None,Mobile App,Card,0,Extra Bed,0,Leisure,22,Male
BKG-0004539,CUST-002341,H006,Cinnamon Citadel Kandy,Kandy,8/23/2025,10/8/2025,10/10/2025,2,46,Solo,1,Standard,324.84,162.42,Holiday,None,Travel Agent,Cash,0,None,1,Leisure,25,Female
BKG-0004540,CUST-001805,H007,Cinnamon Wild Yala,Safari,7/30/2025,9/12/2025,9/16/2025,4,44,Family,3,Standard,528.48,132.12,Shoulder,None,Mobile App,Cash,0,Extra Bed,1,Leisure,32,Male
BKG-0004541,CUST-000762,H002,Cinnamon Lakeside Colombo,Colombo,3/24/2026,6/14/2026,6/19/2026,5,82,Couple,2,Suite,2658.05,531.61,Peak,Platinum,Travel Agent,Cash,0,Extra Bed,0,Leisure,46,Male
BKG-0004542,CUST-000048,H006,Cinnamon Citadel Kandy,Kandy,6/5/2025,7/19/2025,7/21/2025,2,44,Family,4,Deluxe,500.82,250.41,Holiday,None,Website,Card,0,None,0,Business,39,Female
BKG-0004543,CUST-000115,H002,Cinnamon Lakeside Colombo,Colombo,11/27/2024,1/20/2025,1/27/2025,7,54,Couple,2,Suite,3553.13,507.59,Peak,Gold,Travel Agent,Cash,0,Quiet Room,0,Leisure,50,Male
BKG-0004544,CUST-002913,H002,Cinnamon Lakeside Colombo,Colombo,12/19/2024,2/5/2025,2/6/2025,1,48,Solo,1,Deluxe,208.02,208.02,Off-Peak,Platinum,Travel Agent,Online,0,Quiet Room,0,Leisure,37,Female
BKG-0004545,CUST-002870,H003,Cinnamon Red Colombo,Colombo,2/22/2025,3/26/2025,3/29/2025,3,32,Couple,2,Standard,227.67,75.89,Off-Peak,None,Mobile App,Online,0,None,1,Event,22,Female
BKG-0004546,CUST-001461,H003,Cinnamon Red Colombo,Colombo,11/27/2025,12/25/2025,12/26/2025,1,28,Couple,2,Standard,127.24,127.24,Peak,None,Website,Card,0,None,1,Leisure,28,Female
BKG-0004547,CUST-004230,H006,Cinnamon Citadel Kandy,Kandy,4/13/2025,4/23/2025,4/25/2025,2,10,Couple,2,Standard,221.16,110.58,Off-Peak,Silver,Mobile App,Online,0,None,0,Business,31,Female
BKG-0004548,CUST-003391,H006,Cinnamon Citadel Kandy,Kandy,5/18/2025,6/4/2025,6/7/2025,3,17,Family,5,Family Room,886.74,295.58,Holiday,None,Website,Card,0,Extra Bed,0,Leisure,27,Male
BKG-0004549,CUST-000358,H004,Cinnamon Bentota Beach,South Coast,4/7/2026,5/15/2026,5/16/2026,1,38,Family,3,Deluxe,192.76,192.76,Shoulder,None,Mobile App,Card,0,None,0,Business,28,Male
BKG-0004550,CUST-001045,H002,Cinnamon Lakeside Colombo,Colombo,9/16/2025,12/15/2025,12/22/2025,7,90,Couple,2,Deluxe,2441.25,348.75,Holiday,Gold,Mobile App,Online,0,High Floor,0,Relaxation,59,Male
BKG-0004551,CUST-001076,H005,Cinnamon Bey Beruwala,West Coast,1/20/2026,3/6/2026,3/10/2026,4,45,Family,4,Deluxe,578.6,144.65,Off-Peak,None,Walk-in,Online,0,None,0,Business,42,Female
BKG-0004552,CUST-000191,H004,Cinnamon Bentota Beach,South Coast,7/13/2025,9/28/2025,9/30/2025,2,77,Group,5,Family Room,551.14,275.57,Peak,None,Website,Online,0,Extra Bed,1,Leisure,35,Female
BKG-0004553,CUST-004837,H002,Cinnamon Lakeside Colombo,Colombo,1/30/2026,4/2/2026,4/7/2026,5,62,Couple,2,Suite,1705.9,341.18,Off-Peak,Silver,Travel Agent,Card,0,Quiet Room,0,Event,48,Male
BKG-0004554,CUST-002331,H003,Cinnamon Red Colombo,Colombo,12/14/2024,1/7/2025,1/9/2025,2,24,Family,5,Family Room,292.72,146.36,Off-Peak,None,Travel Agent,Card,0,None,0,Leisure,32,Female
BKG-0004555,CUST-003833,H001,Cinnamon Grand Colombo,Colombo,8/4/2025,10/23/2025,10/27/2025,4,80,Couple,2,Suite,1429.36,357.34,Off-Peak,Platinum,Travel Agent,Online,0,Quiet Room,0,Culture,55,Female
BKG-0004556,CUST-000707,H005,Cinnamon Bey Beruwala,West Coast,4/14/2025,6/17/2025,6/22/2025,5,64,Couple,2,Standard,844.85,168.97,Peak,None,Mobile App,Card,0,None,0,Leisure,29,Female
BKG-0004557,CUST-002248,H005,Cinnamon Bey Beruwala,West Coast,2/10/2025,3/30/2025,4/4/2025,5,48,Group,10,Family Room,1502.1,300.42,Holiday,Silver,Mobile App,Cash,0,None,0,Leisure,40,Female
BKG-0004558,CUST-002312,H003,Cinnamon Red Colombo,Colombo,4/1/2025,5/31/2025,6/1/2025,1,60,Solo,1,Standard,90.78,90.78,Off-Peak,None,Website,Cash,0,None,0,Event,25,Female
BKG-0004559,CUST-001109,H006,Cinnamon Citadel Kandy,Kandy,11/9/2025,12/29/2025,12/31/2025,2,50,Family,3,Deluxe,273.94,136.97,Off-Peak,None,Mobile App,Card,0,None,0,Business,45,Female
BKG-0004560,CUST-003224,H006,Cinnamon Citadel Kandy,Kandy,10/17/2025,12/11/2025,12/16/2025,5,55,Family,5,Family Room,1272.55,254.51,Peak,Silver,Website,Card,0,Extra Bed,0,Leisure,35,Male
BKG-0004561,CUST-001012,H005,Cinnamon Bey Beruwala,West Coast,1/24/2025,3/25/2025,3/26/2025,1,60,Family,3,Deluxe,180.12,180.12,Shoulder,Silver,Website,Card,0,None,0,Business,38,Male
BKG-0004562,CUST-004098,H006,Cinnamon Citadel Kandy,Kandy,2/1/2025,4/9/2025,4/11/2025,2,67,Family,4,Standard,310.36,155.18,Peak,Silver,Website,Online,0,None,0,Business,41,Female
BKG-0004563,CUST-000185,H006,Cinnamon Citadel Kandy,Kandy,6/10/2025,8/20/2025,8/24/2025,4,71,Family,3,Standard,412.2,103.05,Off-Peak,Silver,Mobile App,Online,0,None,0,Business,41,Female
BKG-0004564,CUST-000479,H006,Cinnamon Citadel Kandy,Kandy,9/8/2025,9/21/2025,9/23/2025,2,13,Couple,2,Standard,217.6,108.8,Shoulder,None,Travel Agent,Online,1,None,1,Leisure,32,Male
BKG-0004565,CUST-004652,H001,Cinnamon Grand Colombo,Colombo,1/26/2026,3/13/2026,3/17/2026,4,46,Solo,1,Suite,2037.72,509.43,Peak,Platinum,Website,Card,0,Extra Bed,1,Leisure,42,Male
BKG-0004566,CUST-004219,H002,Cinnamon Lakeside Colombo,Colombo,2/2/2026,5/2/2026,5/9/2026,7,89,Family,5,Family Room,1386.77,198.11,Off-Peak,Platinum,Travel Agent,Online,0,High Floor,1,Relaxation,53,Male
BKG-0004567,CUST-001512,H001,Cinnamon Grand Colombo,Colombo,4/23/2026,7/3/2026,7/9/2026,6,71,Solo,1,Suite,2177.34,362.89,Shoulder,Gold,Travel Agent,Card,0,High Floor,1,Business,43,Male
BKG-0004568,CUST-002922,H001,Cinnamon Grand Colombo,Colombo,7/15/2025,9/14/2025,9/22/2025,8,61,Family,3,Deluxe,1755.44,219.43,Shoulder,Gold,Travel Agent,Cash,0,High Floor,1,Leisure,57,Male
BKG-0004569,CUST-003701,H006,Cinnamon Citadel Kandy,Kandy,3/8/2025,5/3/2025,5/6/2025,3,56,Family,3,Deluxe,420.9,140.3,Off-Peak,Silver,Travel Agent,Card,0,None,0,Leisure,32,Female
BKG-0004570,CUST-002278,H003,Cinnamon Red Colombo,Colombo,8/16/2025,9/20/2025,9/21/2025,1,35,Couple,2,Standard,81.04,81.04,Off-Peak,None,Mobile App,Card,0,Extra Bed,1,Leisure,32,Male
BKG-0004571,CUST-003727,H005,Cinnamon Bey Beruwala,West Coast,12/21/2025,1/11/2026,1/14/2026,3,21,Couple,2,Standard,293.04,97.68,Off-Peak,None,Website,Card,0,None,1,Leisure,28,Female
BKG-0004572,CUST-000666,H002,Cinnamon Lakeside Colombo,Colombo,12/20/2025,3/6/2026,3/12/2026,6,76,Couple,2,Suite,3197.1,532.85,Peak,Gold,Mobile App,Card,1,None,0,Business,38,Male
BKG-0004573,CUST-004892,H003,Cinnamon Red Colombo,Colombo,11/26/2024,2/9/2025,2/10/2025,1,75,Couple,2,Deluxe,187.71,187.71,Peak,Silver,Travel Agent,Cash,0,None,0,Business,31,Female
BKG-0004574,CUST-003894,H003,Cinnamon Red Colombo,Colombo,12/14/2025,12/28/2025,12/30/2025,2,14,Couple,2,Standard,214.16,107.08,Shoulder,None,Website,Cash,1,Extra Bed,0,Leisure,25,Female
BKG-0004575,CUST-003254,H001,Cinnamon Grand Colombo,Colombo,1/9/2026,5/3/2026,5/10/2026,7,114,Solo,1,Suite,3019.66,431.38,Shoulder,Platinum,Travel Agent,Online,0,None,0,Business,37,Female
BKG-0004576,CUST-002857,H002,Cinnamon Lakeside Colombo,Colombo,5/9/2026,8/28/2026,9/2/2026,5,111,Couple,2,Suite,1498.6,299.72,Off-Peak,Gold,Mobile App,Online,0,Quiet Room,1,Relaxation,58,Male
BKG-0004577,CUST-001485,H003,Cinnamon Red Colombo,Colombo,7/15/2025,9/20/2025,9/23/2025,3,67,Couple,2,Standard,355.14,118.38,Peak,None,Website,Online,0,None,1,Business,42,Female
BKG-0004578,CUST-001999,H001,Cinnamon Grand Colombo,Colombo,7/20/2025,9/28/2025,10/6/2025,8,70,Family,5,Family Room,2238,279.75,Off-Peak,Gold,Mobile App,Cash,0,Quiet Room,0,Leisure,56,Male
BKG-0004579,CUST-001747,H002,Cinnamon Lakeside Colombo,Colombo,7/20/2025,9/3/2025,9/4/2025,1,45,Family,4,Deluxe,253.92,253.92,Shoulder,Silver,Website,Card,0,None,0,Business,29,Female
BKG-0004580,CUST-003481,H001,Cinnamon Grand Colombo,Colombo,1/1/2026,2/15/2026,2/19/2026,4,45,Solo,1,Suite,2237.4,559.35,Peak,Gold,Mobile App,Online,0,Late Check-in,0,Business,50,Female
BKG-0004581,CUST-001628,H004,Cinnamon Bentota Beach,South Coast,5/8/2026,8/3/2026,8/4/2026,1,87,Group,9,Family Room,348.35,348.35,Holiday,None,Website,Online,0,None,0,Leisure,38,Male
BKG-0004582,CUST-004601,H002,Cinnamon Lakeside Colombo,Colombo,11/30/2024,12/16/2024,12/21/2024,5,16,Family,5,Family Room,1883.65,376.73,Peak,Gold,Travel Agent,Card,0,High Floor,0,Leisure,50,Female
BKG-0004583,CUST-002868,H001,Cinnamon Grand Colombo,Colombo,10/13/2025,12/28/2025,1/5/2026,8,76,Couple,2,Deluxe,3310.56,413.82,Holiday,Silver,Mobile App,Cash,0,Late Check-in,0,Event,47,Male
BKG-0004584,CUST-000850,H006,Cinnamon Citadel Kandy,Kandy,1/25/2026,3/9/2026,3/11/2026,2,43,Couple,2,Deluxe,278.96,139.48,Off-Peak,None,Website,Card,0,None,0,Leisure,31,Male
BKG-0004585,CUST-004405,H005,Cinnamon Bey Beruwala,West Coast,10/24/2025,12/1/2025,12/3/2025,2,38,Family,3,Standard,222.76,111.38,Off-Peak,None,Website,Cash,0,None,0,Adventure,30,Female
BKG-0004586,CUST-001476,H001,Cinnamon Grand Colombo,Colombo,5/17/2026,6/25/2026,6/30/2026,5,39,Couple,2,Suite,1922.7,384.54,Off-Peak,Gold,Website,Cash,0,None,0,Leisure,36,Other
BKG-0004587,CUST-002812,H003,Cinnamon Red Colombo,Colombo,3/31/2026,4/24/2026,4/26/2026,2,24,Family,4,Standard,213.88,106.94,Shoulder,None,Website,Online,0,None,0,Leisure,24,Female
BKG-0004588,CUST-001290,H002,Cinnamon Lakeside Colombo,Colombo,10/4/2025,1/11/2026,1/14/2026,3,99,Couple,2,Deluxe,614.52,204.84,Off-Peak,Gold,Website,Online,0,High Floor,0,Event,45,Female
BKG-0004589,CUST-003552,H003,Cinnamon Red Colombo,Colombo,7/26/2025,10/1/2025,10/2/2025,1,67,Couple,2,Deluxe,156.4,156.4,Peak,None,Website,Card,0,Extra Bed,1,Leisure,39,Other
BKG-0004590,CUST-000275,H001,Cinnamon Grand Colombo,Colombo,11/28/2024,1/26/2025,2/1/2025,6,59,Solo,1,Suite,2714.46,452.41,Shoulder,Platinum,Mobile App,Cash,0,Quiet Room,0,Event,47,Male
BKG-0004591,CUST-000478,H001,Cinnamon Grand Colombo,Colombo,1/16/2025,4/18/2025,4/22/2025,4,92,Family,3,Deluxe,1379.12,344.78,Peak,Gold,Travel Agent,Card,0,Late Check-in,0,Relaxation,63,Male
BKG-0004592,CUST-004127,H005,Cinnamon Bey Beruwala,West Coast,2/11/2025,4/3/2025,4/6/2025,3,51,Family,4,Standard,285.66,95.22,Off-Peak,Silver,Walk-in,Card,0,Extra Bed,1,Business,35,Female
BKG-0004593,CUST-003911,H003,Cinnamon Red Colombo,Colombo,8/17/2025,11/11/2025,11/13/2025,2,86,Group,9,Family Room,436.4,218.2,Peak,Silver,Mobile App,Card,0,None,0,Business,41,Male
BKG-0004594,CUST-002875,H004,Cinnamon Bentota Beach,South Coast,7/4/2025,9/8/2025,9/10/2025,2,66,Family,4,Deluxe,440.88,220.44,Peak,None,Mobile App,Card,0,Extra Bed,1,Business,33,Female
BKG-0004595,CUST-000825,H003,Cinnamon Red Colombo,Colombo,2/28/2025,5/13/2025,5/16/2025,3,74,Group,8,Family Room,522.27,174.09,Shoulder,None,Mobile App,Card,0,None,0,Leisure,41,Male
BKG-0004596,CUST-000891,H003,Cinnamon Red Colombo,Colombo,11/9/2025,1/30/2026,1/31/2026,1,82,Group,8,Family Room,272.99,272.99,Holiday,None,Walk-in,Card,0,Extra Bed,0,Business,35,Male
BKG-0004597,CUST-000487,H006,Cinnamon Citadel Kandy,Kandy,1/11/2026,3/17/2026,3/19/2026,2,65,Group,8,Family Room,443.86,221.93,Peak,None,Mobile App,Cash,0,Extra Bed,1,Leisure,44,Male
BKG-0004598,CUST-003728,H005,Cinnamon Bey Beruwala,West Coast,10/2/2025,10/18/2025,10/19/2025,1,16,Couple,2,Standard,98.48,98.48,Off-Peak,None,Website,Card,0,None,1,Leisure,28,Female
BKG-0004599,CUST-002084,H003,Cinnamon Red Colombo,Colombo,1/7/2026,1/7/2026,1/8/2026,1,0,Couple,2,Standard,127.18,127.18,Peak,None,Mobile App,Card,0,None,1,Event,29,Female
BKG-0004600,CUST-003952,H003,Cinnamon Red Colombo,Colombo,3/20/2025,6/21/2025,6/23/2025,2,93,Family,5,Family Room,504.92,252.46,Holiday,None,Mobile App,Card,1,None,0,Business,37,Female
BKG-0004601,CUST-003719,H007,Cinnamon Wild Yala,Safari,5/25/2025,7/16/2025,7/20/2025,4,52,Couple,2,Standard,543.32,135.83,Off-Peak,None,Website,Cash,0,None,0,Event,37,Female
BKG-0004602,CUST-002555,H001,Cinnamon Grand Colombo,Colombo,9/27/2025,12/21/2025,12/29/2025,8,85,Family,4,Deluxe,1897.52,237.19,Off-Peak,Silver,Mobile App,Cash,0,Quiet Room,0,Relaxation,59,Female
BKG-0004603,CUST-004088,H003,Cinnamon Red Colombo,Colombo,4/2/2026,5/20/2026,5/21/2026,1,48,Couple,2,Deluxe,172,172,Peak,None,Mobile App,Card,0,None,1,Business,40,Female
BKG-0004604,CUST-000786,H005,Cinnamon Bey Beruwala,West Coast,12/26/2024,2/8/2025,2/10/2025,2,44,Family,5,Family Room,560.14,280.07,Peak,None,Website,Cash,1,None,0,Business,28,Female
BKG-0004605,CUST-002393,H003,Cinnamon Red Colombo,Colombo,6/25/2025,8/1/2025,8/3/2025,2,37,Couple,2,Standard,221.52,110.76,Shoulder,None,Website,Card,0,None,0,Leisure,22,Female
BKG-0004606,CUST-004570,H004,Cinnamon Bentota Beach,South Coast,2/25/2026,5/9/2026,5/12/2026,3,73,Family,4,Standard,660.27,220.09,Holiday,Silver,Mobile App,Cash,1,None,0,Business,35,Female
BKG-0004607,CUST-004176,H001,Cinnamon Grand Colombo,Colombo,12/30/2024,2/9/2025,2/17/2025,8,41,Couple,2,Deluxe,1837.36,229.67,Off-Peak,Gold,Website,Cash,0,Sea View,0,Leisure,36,Female
BKG-0004608,CUST-002051,H005,Cinnamon Bey Beruwala,West Coast,3/25/2026,5/19/2026,5/21/2026,2,55,Group,9,Family Room,338.88,169.44,Shoulder,None,Mobile App,Card,0,None,1,Business,47,Male
BKG-0004609,CUST-003397,H001,Cinnamon Grand Colombo,Colombo,5/11/2025,8/4/2025,8/9/2025,5,85,Family,5,Family Room,1191.4,238.28,Off-Peak,Gold,Travel Agent,Card,0,Quiet Room,1,Leisure,59,Male
BKG-0004610,CUST-000446,H005,Cinnamon Bey Beruwala,West Coast,9/2/2025,10/31/2025,11/3/2025,3,59,Group,6,Family Room,551.64,183.88,Off-Peak,None,Website,Cash,0,None,0,Leisure,47,Female
BKG-0004611,CUST-004083,H003,Cinnamon Red Colombo,Colombo,11/14/2025,12/13/2025,12/20/2025,7,29,Couple,2,Deluxe,764.75,109.25,Off-Peak,Silver,Mobile App,Online,0,None,1,Event,29,Female
BKG-0004612,CUST-004971,H002,Cinnamon Lakeside Colombo,Colombo,7/10/2025,9/7/2025,9/8/2025,1,59,Couple,2,Suite,386.97,386.97,Shoulder,Gold,Travel Agent,Online,0,High Floor,0,Business,39,Female
BKG-0004613,CUST-000104,H007,Cinnamon Wild Yala,Safari,3/1/2026,4/22/2026,4/24/2026,2,52,Family,4,Deluxe,381.84,190.92,Off-Peak,None,Website,Card,0,Extra Bed,0,Event,39,Female
BKG-0004614,CUST-004687,H001,Cinnamon Grand Colombo,Colombo,10/11/2025,12/9/2025,12/12/2025,3,59,Solo,1,Deluxe,671.79,223.93,Off-Peak,Gold,Website,Card,0,Late Check-in,0,Business,44,Female
BKG-0004615,CUST-000943,H002,Cinnamon Lakeside Colombo,Colombo,3/14/2026,6/1/2026,6/5/2026,4,79,Couple,2,Deluxe,799.6,199.9,Off-Peak,Gold,Travel Agent,Cash,0,Sea View,0,Relaxation,60,Male
BKG-0004616,CUST-000651,H001,Cinnamon Grand Colombo,Colombo,4/2/2026,6/15/2026,6/18/2026,3,74,Couple,2,Suite,1899.21,633.07,Holiday,Platinum,Website,Online,0,High Floor,0,Relaxation,57,Male
