feedback_id,customer_id,hotel_id,hotel_name,stay_date,overall_rating,cleanliness_rating,service_rating,room_comfort_rating,staff_friendliness,value_for_money,location_rating,food_quality_rating,wifi_quality_rating,noise_level_rating,response_time_rating,would_recommend,purpose_of_visit,experience_recommendation
FDB-0014727,CUST-004848,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,
FDB-0004341,CUST-001461,H003,Cinnamon Red Colombo,1/14/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0006762,CUST-002252,H003,Cinnamon Red Colombo,1/14/2025,4,4,4,4,4,4,4,3,3,3,4,1,Leisure,
FDB-0007016,CUST-002339,H005,Cinnamon Bey Beruwala,1/14/2025,4,4,4,3,4,3,5,3,4,2,4,1,Leisure,
FDB-0009032,CUST-003026,H003,Cinnamon Red Colombo,1/14/2025,4,4,4,4,4,3,4,4,3,4,4,1,Relaxation,
FDB-0010654,CUST-003557,H006,Cinnamon Citadel Kandy,1/14/2025,4,4,4,3,4,3,4,4,4,4,4,1,Business,
FDB-0012899,CUST-004279,H003,Cinnamon Red Colombo,1/14/2025,5,5,5,4,5,3,5,5,4,3,5,1,Business,
FDB-0002848,CUST-000987,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,4,4,4,4,4,3,4,4,1,Relaxation,
FDB-0003999,CUST-001345,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,3,4,4,5,4,4,4,4,1,Business,
FDB-0004775,CUST-001599,H002,Cinnamon Lakeside Colombo,1/14/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0005372,CUST-001799,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,
FDB-0006091,CUST-002025,H002,Cinnamon Lakeside Colombo,1/14/2025,4,4,4,4,4,4,4,3,4,2,4,1,Leisure,
FDB-0006790,CUST-002260,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,3,4,3,4,3,5,3,4,1,Leisure,
FDB-0007606,CUST-002543,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0008620,CUST-002881,H002,Cinnamon Lakeside Colombo,1/14/2025,4,4,4,4,4,3,4,4,4,2,4,1,Leisure,
FDB-0000885,CUST-000313,H006,Cinnamon Citadel Kandy,1/14/2025,4,4,3,4,3,3,4,4,3,4,3,1,Leisure,
FDB-0003069,CUST-001050,H005,Cinnamon Bey Beruwala,1/14/2025,4,4,4,3,4,3,4,4,3,3,4,1,Business,
FDB-0005056,CUST-001695,H003,Cinnamon Red Colombo,1/14/2025,4,4,3,4,3,3,4,3,4,4,3,1,Leisure,
FDB-0005918,CUST-001970,H002,Cinnamon Lakeside Colombo,1/14/2025,3,3,3,3,3,4,4,2,5,3,3,1,Leisure,
FDB-0007276,CUST-002431,H004,Cinnamon Bentota Beach,1/14/2025,4,4,4,3,4,3,4,3,4,2,4,1,Event,
FDB-0007286,CUST-002434,H004,Cinnamon Bentota Beach,1/14/2025,4,4,4,4,4,3,4,3,5,4,4,1,Business,
FDB-0007501,CUST-002509,H002,Cinnamon Lakeside Colombo,1/14/2025,4,4,5,4,5,3,4,4,3,3,5,1,Leisure,
FDB-0008762,CUST-002930,H005,Cinnamon Bey Beruwala,1/14/2025,4,4,4,3,4,3,4,4,5,4,4,1,Event,
FDB-0009441,CUST-003162,H001,Cinnamon Grand Colombo,1/14/2025,4,4,4,3,4,3,4,4,3,3,4,1,Event,
FDB-0009709,CUST-003260,H004,Cinnamon Bentota Beach,1/14/2025,4,4,4,4,4,3,4,3,3,3,4,1,Event,
FDB-0009989,CUST-003345,H007,Cinnamon Wild Yala,1/14/2025,4,4,4,4,4,3,4,4,4,3,4,1,Adventure,
FDB-0010476,CUST-003505,H005,Cinnamon Bey Beruwala,1/14/2025,4,4,4,4,4,3,4,3,2,4,4,1,Business,
FDB-0010725,CUST-003579,H003,Cinnamon Red Colombo,1/14/2025,4,4,3,4,3,4,4,4,2,3,3,1,Leisure,
FDB-0011651,CUST-003876,H002,Cinnamon Lakeside Colombo,1/14/2025,4,4,4,4,4,4,4,4,4,2,4,1,Leisure,
FDB-0011653,CUST-003878,H006,Cinnamon Citadel Kandy,1/14/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,
FDB-0014823,CUST-004881,H006,Cinnamon Citadel Kandy,1/14/2025,4,4,4,4,4,3,4,4,4,4,4,1,Event,
FDB-0001090,CUST-000377,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,3,4,3,4,3,5,4,4,1,Culture,
FDB-0002908,CUST-001004,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,3,4,4,4,4,4,3,4,1,Leisure,
FDB-0005177,CUST-001732,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,4,4,4,3,4,3,4,3,4,1,Business,
FDB-0008074,CUST-002691,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,4,4,4,4,4,3,4,3,4,1,Adventure,
FDB-0008699,CUST-002909,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,3,4,4,5,3,4,1,Culture,
FDB-0012621,CUST-004189,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0001892,CUST-000646,H005,Cinnamon Bey Beruwala,1/15/2025,4,4,4,4,4,2,4,4,4,4,4,1,Business,
FDB-0002634,CUST-000913,H003,Cinnamon Red Colombo,1/15/2025,4,4,3,4,3,3,5,4,4,3,3,1,Business,
FDB-0002660,CUST-000924,H006,Cinnamon Citadel Kandy,1/15/2025,4,4,4,4,4,3,4,3,4,3,4,1,Event,
FDB-0004113,CUST-001380,H005,Cinnamon Bey Beruwala,1/15/2025,4,4,4,4,4,3,5,3,3,4,4,1,Leisure,
FDB-0004600,CUST-001545,H006,Cinnamon Citadel Kandy,1/15/2025,4,4,4,4,4,2,4,3,3,3,4,1,Leisure,
FDB-0005521,CUST-001847,H003,Cinnamon Red Colombo,1/15/2025,4,4,3,4,3,3,4,4,4,3,3,1,Leisure,
FDB-0005731,CUST-001913,H006,Cinnamon Citadel Kandy,1/15/2025,5,5,5,5,5,2,4,5,4,4,5,1,Business,
FDB-0006533,CUST-002176,H003,Cinnamon Red Colombo,1/15/2025,4,4,4,4,4,3,4,4,3,4,4,1,Culture,
FDB-0009677,CUST-003246,H005,Cinnamon Bey Beruwala,1/15/2025,5,5,5,5,5,3,4,5,3,3,5,1,Leisure,
FDB-0010126,CUST-003392,H005,Cinnamon Bey Beruwala,1/15/2025,4,4,4,4,4,3,4,4,4,2,4,1,Adventure,
FDB-0010303,CUST-003452,H003,Cinnamon Red Colombo,1/15/2025,5,5,5,5,5,3,5,5,2,4,5,1,Business,
FDB-0010419,CUST-003484,H003,Cinnamon Red Colombo,1/15/2025,4,4,4,4,4,3,4,4,5,4,4,1,Relaxation,
FDB-0012093,CUST-004026,H005,Cinnamon Bey Beruwala,1/15/2025,5,5,5,5,5,3,4,4,5,4,5,1,Leisure,
FDB-0014765,CUST-004862,H006,Cinnamon Citadel Kandy,1/15/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0000105,CUST-000040,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,3,4,4,4,4,5,4,4,1,Leisure,Personalized attention is at the heart of our service; please let us know how we can enhance your experience.
FDB-0000833,CUST-000294,H002,Cinnamon Lakeside Colombo,1/15/2025,3,3,3,3,3,4,4,3,4,3,3,0,Relaxation,
FDB-0001268,CUST-000431,H001,Cinnamon Grand Colombo,1/15/2025,5,5,5,4,5,3,4,4,5,3,5,1,Business,
FDB-0002865,CUST-000991,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,5,4,5,3,4,3,4,3,5,1,Leisure,
FDB-0004922,CUST-001651,H001,Cinnamon Grand Colombo,1/15/2025,5,5,5,5,5,4,4,5,4,3,5,1,Business,
FDB-0007182,CUST-002395,H001,Cinnamon Grand Colombo,1/15/2025,5,5,5,5,5,3,5,5,5,3,5,1,Business,
FDB-0011339,CUST-003782,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,4,4,4,5,4,4,1,Adventure,
FDB-0011423,CUST-003812,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,4,4,4,3,4,3,2,4,4,1,Leisure,
FDB-0015066,CUST-004961,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,3,4,3,3,4,4,4,2,3,1,Business,
FDB-0002100,CUST-000727,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,3,5,3,4,3,4,1,Business,
FDB-0005042,CUST-001690,H005,Cinnamon Bey Beruwala,1/15/2025,4,4,4,4,4,4,4,4,4,4,4,1,Event,
FDB-0005463,CUST-001830,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,3,4,2,4,3,5,2,4,1,Relaxation,
FDB-0006162,CUST-002047,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,3,4,4,4,3,4,1,Adventure,
FDB-0007200,CUST-002402,H007,Cinnamon Wild Yala,1/15/2025,4,4,4,4,4,2,4,4,5,2,4,1,Relaxation,
FDB-0007567,CUST-002530,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,4,4,3,4,3,4,4,4,1,Business,
FDB-0007601,CUST-002542,H002,Cinnamon Lakeside Colombo,1/15/2025,4,4,4,4,4,3,4,4,4,4,4,1,Culture,
FDB-0008860,CUST-002966,H003,Cinnamon Red Colombo,1/15/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0010800,CUST-003604,H003,Cinnamon Red Colombo,1/15/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0011134,CUST-003712,H006,Cinnamon Citadel Kandy,1/15/2025,4,4,4,4,4,4,4,4,2,3,4,1,Event,
FDB-0012641,CUST-004195,H001,Cinnamon Grand Colombo,1/15/2025,4,4,4,3,4,2,4,4,5,3,4,1,Leisure,
FDB-0001868,CUST-000636,H003,Cinnamon Red Colombo,1/15/2025,3,3,2,3,2,4,4,2,4,3,2,0,Event,
FDB-0002566,CUST-000888,H005,Cinnamon Bey Beruwala,1/15/2025,3,3,2,2,2,4,4,2,4,4,2,0,Adventure,
FDB-0001682,CUST-000577,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,2,4,1,Event,
FDB-0003440,CUST-001170,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0005322,CUST-001778,H001,Cinnamon Grand Colombo,1/16/2025,4,4,5,4,5,3,4,4,5,3,5,1,Leisure,
FDB-0006003,CUST-001999,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,4,4,4,4,3,4,1,Adventure,
FDB-0006183,CUST-002056,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,3,4,3,3,4,3,4,4,3,1,Leisure,
FDB-0008518,CUST-002843,H001,Cinnamon Grand Colombo,1/16/2025,4,4,5,4,5,3,4,4,4,3,5,1,Event,
FDB-0009771,CUST-003282,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0012090,CUST-004025,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,4,3,4,3,5,3,4,3,4,1,Business,
FDB-0014741,CUST-004852,H001,Cinnamon Grand Colombo,1/16/2025,5,5,5,5,5,3,4,5,4,4,5,1,Business,
FDB-0000140,CUST-000050,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,3,4,3,4,3,4,1,Business,"Every aspect of your stay matters; we focus on cleanliness, quality food, and attentive service."
FDB-0000883,CUST-000312,H005,Cinnamon Bey Beruwala,1/16/2025,5,5,5,5,5,2,4,4,4,4,5,1,Relaxation,
FDB-0002205,CUST-000761,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,4,4,4,3,3,4,1,Relaxation,
FDB-0002450,CUST-000846,H006,Cinnamon Citadel Kandy,1/16/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0005257,CUST-001758,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,3,4,3,3,4,3,2,2,3,1,Business,
FDB-0006606,CUST-002198,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,3,4,4,2,3,4,1,Leisure,
FDB-0006815,CUST-002268,H006,Cinnamon Citadel Kandy,1/16/2025,4,4,3,4,3,3,4,4,3,3,3,1,Relaxation,
FDB-0006842,CUST-002278,H006,Cinnamon Citadel Kandy,1/16/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0007793,CUST-002602,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,2,4,3,3,3,4,1,Leisure,
FDB-0008546,CUST-002854,H006,Cinnamon Citadel Kandy,1/16/2025,4,4,4,4,4,3,4,3,3,4,4,1,Relaxation,
FDB-0009238,CUST-003091,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0000775,CUST-000273,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,3,5,4,4,1,Event,
FDB-0002919,CUST-001009,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,4,3,4,3,4,3,5,3,4,1,Culture,
FDB-0004000,CUST-001345,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,4,4,4,3,4,4,4,4,4,1,Adventure,
FDB-0006231,CUST-002067,H001,Cinnamon Grand Colombo,1/16/2025,5,5,5,5,5,3,4,5,5,4,5,1,Business,
FDB-0007653,CUST-002555,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0008632,CUST-002885,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,5,3,4,1,Relaxation,
FDB-0009944,CUST-003333,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0010404,CUST-003479,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0010530,CUST-003521,H002,Cinnamon Lakeside Colombo,1/16/2025,5,5,5,5,5,3,4,5,3,4,5,1,Business,
FDB-0014138,CUST-004659,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0014718,CUST-004846,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0015006,CUST-004944,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,3,2,4,4,1,Adventure,
FDB-0000045,CUST-000016,H001,Cinnamon Grand Colombo,1/16/2025,4,4,5,3,5,3,4,4,3,4,5,1,Event,
FDB-0001044,CUST-000361,H003,Cinnamon Red Colombo,1/16/2025,4,4,3,3,3,3,4,3,3,3,3,1,Event,
FDB-0001152,CUST-000395,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,4,4,4,4,2,4,1,Leisure,
FDB-0002105,CUST-000727,H002,Cinnamon Lakeside Colombo,1/16/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0003877,CUST-001311,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,4,4,3,4,3,4,1,Leisure,
FDB-0005754,CUST-001922,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0005817,CUST-001939,H001,Cinnamon Grand Colombo,1/16/2025,5,5,5,5,5,3,5,5,5,4,5,1,Business,
FDB-0005867,CUST-001958,H003,Cinnamon Red Colombo,1/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0006678,CUST-002227,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,4,4,3,4,3,4,2,4,1,Event,
FDB-0006747,CUST-002246,H001,Cinnamon Grand Colombo,1/16/2025,4,4,5,4,5,3,4,4,4,3,5,1,Event,
FDB-0007151,CUST-002387,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,3,4,4,4,3,2,4,4,1,Culture,
FDB-0007909,CUST-002639,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0011351,CUST-003786,H004,Cinnamon Bentota Beach,1/16/2025,4,4,4,3,4,3,4,3,3,3,4,1,Event,
FDB-0011390,CUST-003802,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0011845,CUST-003944,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,3,4,3,4,4,5,3,4,1,Event,
FDB-0013641,CUST-004510,H004,Cinnamon Bentota Beach,1/16/2025,4,4,4,4,4,3,4,4,4,2,4,1,Leisure,
FDB-0014082,CUST-004637,H002,Cinnamon Lakeside Colombo,1/16/2025,5,5,5,5,5,4,4,4,3,3,5,1,Business,
FDB-0014394,CUST-004740,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,3,5,4,3,3,4,1,Leisure,
FDB-0014398,CUST-004740,H005,Cinnamon Bey Beruwala,1/16/2025,4,4,4,4,4,4,4,4,5,3,4,1,Culture,
FDB-0006324,CUST-002101,H001,Cinnamon Grand Colombo,1/16/2025,4,4,4,3,4,4,4,4,4,3,4,1,Event,
FDB-0000696,CUST-000247,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,3,4,4,4,3,4,1,Culture,"We focus on making every stay genuinely enjoyable with warm hospitality, excellent meals, and smooth WiFi."
FDB-0002517,CUST-000870,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,5,4,5,3,4,4,5,4,5,1,Event,
FDB-0004251,CUST-001425,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,4,5,4,4,4,4,1,Business,
FDB-0007591,CUST-002538,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0009394,CUST-003148,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,3,4,4,4,4,4,4,4,1,Relaxation,
FDB-0011663,CUST-003882,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,4,5,4,4,4,4,1,Business,
FDB-0011712,CUST-003899,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,3,4,4,3,4,4,1,Event,
FDB-0014512,CUST-004774,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,4,4,3,4,4,4,1,Relaxation,
FDB-0000988,CUST-000346,H005,Cinnamon Bey Beruwala,1/17/2025,4,4,4,4,4,2,4,3,3,4,4,1,Event,
FDB-0007078,CUST-002359,H003,Cinnamon Red Colombo,1/17/2025,4,4,4,4,4,3,4,4,2,3,4,1,Leisure,
FDB-0009543,CUST-003201,H005,Cinnamon Bey Beruwala,1/17/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0012528,CUST-004161,H003,Cinnamon Red Colombo,1/17/2025,4,4,4,4,4,3,4,4,3,4,4,1,Relaxation,
FDB-0014811,CUST-004876,H005,Cinnamon Bey Beruwala,1/17/2025,5,5,5,5,5,3,4,5,4,4,5,1,Relaxation,
FDB-0001216,CUST-000414,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,3,4,4,4,3,4,1,Business,
FDB-0002596,CUST-000899,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,4,4,4,5,4,4,1,Leisure,
FDB-0005242,CUST-001751,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,4,5,4,3,3,4,1,Business,
FDB-0006419,CUST-002139,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0008582,CUST-002869,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,4,4,4,3,3,4,1,Leisure,
FDB-0011779,CUST-003924,H001,Cinnamon Grand Colombo,1/17/2025,4,4,5,3,5,3,4,4,5,3,5,1,Event,
FDB-0011821,CUST-003935,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,5,3,5,4,5,3,3,4,5,1,Business,
FDB-0012712,CUST-004219,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,3,3,3,3,5,4,4,3,3,1,Business,
FDB-0000297,CUST-000104,H001,Cinnamon Grand Colombo,1/17/2025,5,5,4,5,4,3,4,5,4,4,4,1,Business,
FDB-0000488,CUST-000169,H001,Cinnamon Grand Colombo,1/17/2025,4,4,5,3,5,3,4,3,4,3,5,1,Event,
FDB-0001833,CUST-000626,H003,Cinnamon Red Colombo,1/17/2025,4,4,3,4,3,3,4,4,5,3,3,1,Relaxation,
FDB-0001934,CUST-000664,H004,Cinnamon Bentota Beach,1/17/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0001971,CUST-000680,H007,Cinnamon Wild Yala,1/17/2025,4,4,4,4,4,3,4,3,2,2,4,1,Event,
FDB-0002399,CUST-000829,H003,Cinnamon Red Colombo,1/17/2025,4,4,4,3,4,4,4,4,4,3,4,1,Event,
FDB-0005269,CUST-001761,H004,Cinnamon Bentota Beach,1/17/2025,4,4,4,4,4,3,4,3,3,3,4,1,Event,
FDB-0005846,CUST-001950,H004,Cinnamon Bentota Beach,1/17/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0005878,CUST-001960,H001,Cinnamon Grand Colombo,1/17/2025,5,5,5,5,5,3,4,4,5,4,5,1,Business,
FDB-0007269,CUST-002429,H003,Cinnamon Red Colombo,1/17/2025,4,4,4,4,4,4,4,3,5,3,4,1,Culture,
FDB-0007285,CUST-002434,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,3,5,4,5,3,4,1,Business,
FDB-0007438,CUST-002487,H001,Cinnamon Grand Colombo,1/17/2025,4,4,5,3,5,3,4,4,4,4,5,1,Event,"Indulge in ultimate comfort with our sparkling pool, spa services, and attentive housekeeping."
FDB-0008215,CUST-002738,H003,Cinnamon Red Colombo,1/17/2025,4,4,4,4,4,3,4,3,4,3,4,1,Relaxation,
FDB-0008389,CUST-002800,H002,Cinnamon Lakeside Colombo,1/17/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0008505,CUST-002838,H001,Cinnamon Grand Colombo,1/17/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0009448,CUST-003166,H004,Cinnamon Bentota Beach,1/17/2025,4,4,4,4,4,4,4,3,4,4,4,1,Event,
FDB-0011024,CUST-003676,H006,Cinnamon Citadel Kandy,1/17/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0012986,CUST-004310,H005,Cinnamon Bey Beruwala,1/17/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0002138,CUST-000738,H003,Cinnamon Red Colombo,1/17/2025,4,4,3,4,3,3,5,3,5,4,3,1,Business,
FDB-0004213,CUST-001412,H007,Cinnamon Wild Yala,1/17/2025,4,4,4,4,4,3,4,4,5,4,4,1,Event,
FDB-0007083,CUST-002361,H005,Cinnamon Bey Beruwala,1/17/2025,4,4,4,4,4,4,4,3,3,3,4,1,Event,
FDB-0002144,CUST-000741,H001,Cinnamon Grand Colombo,1/18/2025,4,4,5,4,5,3,4,3,5,3,5,1,Leisure,
FDB-0004517,CUST-001521,H001,Cinnamon Grand Colombo,1/18/2025,5,5,5,5,5,3,4,4,4,4,5,1,Business,
FDB-0014006,CUST-004613,H001,Cinnamon Grand Colombo,1/18/2025,4,4,4,4,4,4,4,4,4,3,4,1,Relaxation,
FDB-0015084,CUST-004968,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,4,4,4,4,4,4,4,4,1,Leisure,
FDB-0002178,CUST-000753,H005,Cinnamon Bey Beruwala,1/18/2025,5,5,5,5,5,2,4,5,2,3,5,1,Leisure,
FDB-0002465,CUST-000852,H006,Cinnamon Citadel Kandy,1/18/2025,4,4,4,4,4,3,4,3,2,4,4,1,Business,
FDB-0003082,CUST-001055,H005,Cinnamon Bey Beruwala,1/18/2025,5,5,5,5,5,3,4,4,5,4,5,1,Leisure,
FDB-0004169,CUST-001396,H005,Cinnamon Bey Beruwala,1/18/2025,4,4,4,4,4,3,4,3,4,3,4,1,Relaxation,
FDB-0004483,CUST-001508,H003,Cinnamon Red Colombo,1/18/2025,5,5,5,5,5,3,4,4,3,3,5,1,Business,
FDB-0005544,CUST-001859,H003,Cinnamon Red Colombo,1/18/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0010418,CUST-003484,H005,Cinnamon Bey Beruwala,1/18/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0012856,CUST-004266,H005,Cinnamon Bey Beruwala,1/18/2025,5,5,5,5,5,2,4,5,3,3,5,1,Leisure,
FDB-0013303,CUST-004402,H005,Cinnamon Bey Beruwala,1/18/2025,5,5,5,5,5,3,5,5,2,4,5,1,Leisure,
FDB-0013520,CUST-004476,H005,Cinnamon Bey Beruwala,1/18/2025,4,4,4,4,4,3,4,4,5,2,4,1,Business,
FDB-0000209,CUST-000075,H001,Cinnamon Grand Colombo,1/18/2025,4,4,4,4,4,3,4,4,5,3,4,1,Relaxation,"From the moment you enter, our staff is here to ensure your stay exceeds expectations."
FDB-0000441,CUST-000151,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,4,4,3,4,3,5,4,4,1,Leisure,
FDB-0000796,CUST-000282,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,3,4,3,4,4,4,5,4,3,1,Leisure,
FDB-0008138,CUST-002714,H001,Cinnamon Grand Colombo,1/18/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0008400,CUST-002803,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,4,4,3,4,4,4,4,4,1,Event,
FDB-0002651,CUST-000920,H004,Cinnamon Bentota Beach,1/18/2025,4,4,4,4,4,3,4,4,4,2,4,1,Business,
FDB-0003456,CUST-001177,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,5,4,5,3,4,3,4,4,5,1,Culture,
FDB-0005010,CUST-001681,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,3,4,3,4,4,5,3,4,1,Leisure,
FDB-0005293,CUST-001768,H002,Cinnamon Lakeside Colombo,1/18/2025,5,5,5,5,5,3,4,4,4,4,5,1,Business,
FDB-0006132,CUST-002038,H004,Cinnamon Bentota Beach,1/18/2025,4,4,3,4,3,3,4,4,3,4,3,1,Leisure,
FDB-0006207,CUST-002062,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,4,4,3,5,4,4,4,4,1,Business,
FDB-0008653,CUST-002892,H007,Cinnamon Wild Yala,1/18/2025,4,4,3,4,3,3,4,4,3,4,3,1,Business,
FDB-0009243,CUST-003092,H001,Cinnamon Grand Colombo,1/18/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0010834,CUST-003611,H003,Cinnamon Red Colombo,1/18/2025,4,4,4,4,4,3,4,3,3,4,4,1,Leisure,
FDB-0012995,CUST-004313,H007,Cinnamon Wild Yala,1/18/2025,4,4,4,4,4,3,5,4,3,3,4,1,Leisure,
FDB-0013416,CUST-004443,H001,Cinnamon Grand Colombo,1/18/2025,4,4,4,4,4,2,4,3,4,4,4,1,Leisure,
FDB-0013501,CUST-004470,H002,Cinnamon Lakeside Colombo,1/18/2025,4,4,4,4,4,3,4,3,3,3,4,1,Culture,
FDB-0003227,CUST-001102,H004,Cinnamon Bentota Beach,1/18/2025,4,4,4,3,4,4,4,3,5,3,4,1,Leisure,
